,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_gas,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
7630,0.4,0.06665234557293018,0.9514563106796139,0.3783783783783784,0.8252323087919943,excellent,1.0,gas,0.23299495141414686,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7631,0.4,0.06662271572382018,0.9417475728155367,0.21621621621621623,0.21229449606862044,excellent,1.0,gas,0.2970951345575273,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7632,0.4,0.06665234557293018,0.9417475728155367,0.2702702702702703,0.4753395282344532,excellent,1.0,gas,0.21497489992828547,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7633,0.4,0.06646715901599272,0.9320388349514594,0.2702702702702703,0.4760543245175125,excellent,1.0,gas,0.1510490029971514,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7634,0.4,0.05183742101793347,0.9417475728155367,0.2702702702702703,0.4513938527519657,excellent,1.0,gas,0.2108920311200889,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7635,0.4,0.0656523381654679,0.9320388349514594,0.2702702702702703,0.4753395282344532,excellent,1.0,gas,0.20666059045882987,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7636,0.4,0.05921525344632183,0.9417475728155367,0.2702702702702703,0.4735525375268049,excellent,1.0,gas,0.2727693507695736,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7637,0.4,0.04442995874043512,0.9223300970873787,0.2702702702702703,0.4524660471765547,excellent,1.0,gas,0.2365635330386658,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7638,0.4,0.05183742101793347,0.9611650485436911,0.4864864864864865,0.4631879914224446,excellent,1.0,gas,0.2803722296349418,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7639,0.4,0.062918984585071,0.9611650485436911,0.3783783783783784,0.33345246604717654,excellent,1.0,gas,0.17228906368303906,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7640,0.4,0.05183742101793347,0.9223300970873787,0.3783783783783784,0.822373123659757,excellent,1.0,gas,0.2601607433164094,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7641,0.4,0.05183742101793347,0.9223300970873787,0.3783783783783784,0.33380986418870623,excellent,1.0,gas,0.23093208837739534,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7642,0.4,0.051770753857435986,0.9320388349514594,0.3783783783783784,0.822373123659757,excellent,1.0,gas,0.29310940888402537,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7643,0.4,0.05921525344632183,0.9514563106796139,0.4864864864864865,0.6472480343102216,excellent,1.0,gas,0.29795227986365674,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7644,0.4,0.05921525344632183,0.9320388349514594,0.4864864864864865,0.6472480343102216,excellent,1.0,gas,0.24262069320198054,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7645,0.4,0.05183742101793347,0.9223300970873787,0.3783783783783784,0.822373123659757,excellent,1.0,gas,0.2708950597001705,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7646,0.4,0.04440032889132513,0.9320388349514594,0.3783783783783784,0.33345246604717654,excellent,1.0,gas,0.3018751482147092,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7647,0.4,0.055511522307572655,0.9223300970873787,0.4864864864864865,0.6472480343102216,excellent,1.0,gas,0.27713222037777246,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7648,0.4,0.048844806257824135,0.9320388349514594,0.972972972972973,0.6640457469621158,excellent,1.0,gas,0.24848070994488552,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7650,0.4,0.06662271572382018,0.9320388349514594,0.2702702702702703,0.879914224446033,excellent,0.3333333333333333,gas,0.2862436749819285,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7651,0.4,0.08884510255631524,0.9805825242718456,0.35135135135135137,0.22337383845604003,excellent,1.0,gas,0.027885793959411313,1.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7652,0.4,0.05253372247201832,0.9320388349514594,0.7297297297297298,0.7676912080057184,excellent,1.0,gas,0.12100606001731433,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7653,0.4,0.062467129386143606,0.9320388349514594,0.35135135135135137,0.11401000714796283,excellent,1.0,gas,0.30150943288409393,0.0,automatic,other,coupe,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7654,0.4,0.06365973081282084,0.9417475728155367,0.35135135135135137,0.11401000714796283,excellent,1.0,gas,0.304820870916774,1.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7655,0.4,0.04369661997496278,0.9223300970873787,0.3783783783783784,0.33559685489635455,excellent,1.0,gas,0.3407066877333935,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7656,0.4,0.07403017800131853,0.9611650485436911,0.945945945945946,0.2576840600428878,excellent,1.0,gas,0.11585747387849679,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7657,0.4,0.03628915769746443,0.9417475728155367,0.21621621621621623,0.30164403145103647,excellent,1.0,gas,0.37116391761119316,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7658,0.4,0.648357374176091,0.893203883495147,0.7297297297297298,0.6240171551107935,excellent,0.3333333333333333,gas,0.39129254655013296,0.0,automatic,4wd,SUV,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7659,0.4,0.02628908362284165,0.9223300970873787,0.2702702702702703,0.4410293066476054,excellent,1.0,gas,0.29793513695753415,0.0,manual,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7660,0.4,0.04069659775257595,0.9223300970873787,0.3783783783783784,0.11222301644031452,excellent,1.0,gas,0.2595178843368124,0.0,automatic,other,hatchback,va,0.3754040085980317,0.8353610238935076,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7661,0.4,0.04440032889132513,0.9320388349514594,0.4864864864864865,0.7269478198713367,excellent,1.0,gas,0.22646921848348137,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7662,0.4,0.043400321483862844,0.8737864077669926,0.7297297297297298,0.13259471050750538,excellent,1.0,gas,0.20915488329966656,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7663,0.4,0.05921525344632183,0.9223300970873787,0.7297297297297298,0.5986418870621872,excellent,0.3333333333333333,gas,0.2985094243126409,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7664,0.4,0.05921525344632183,0.9223300970873787,0.7297297297297298,0.5986418870621872,excellent,0.3333333333333333,gas,0.31096660276172217,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7665,0.4,0.04985962858984141,0.9320388349514594,0.7297297297297298,0.7712651894210151,excellent,1.0,gas,0.2372635350386715,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7666,0.4,0.05014111215638635,0.9320388349514594,0.7297297297297298,0.7709077912794854,excellent,1.0,gas,0.23041780119371766,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7667,0.4,0.05921525344632183,0.9514563106796139,0.7297297297297298,0.12651894210150108,excellent,1.0,gas,0.3132523235780673,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7668,0.4,0.051807791168823475,0.9514563106796139,0.7297297297297298,0.729807005003574,excellent,1.0,gas,0.3159180454801299,0.0,automatic,fwd,SUV,va,0.37744942410883886,0.8344321801614933,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7669,0.4,0.03702249646293677,0.893203883495147,0.7297297297297298,0.12651894210150108,excellent,1.0,gas,0.33416952619864626,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7670,0.4,0.05183742101793347,0.9223300970873787,0.35135135135135137,0.22337383845604003,excellent,1.0,gas,0.26229217797765136,0.0,automatic,other,coupe,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7671,0.4,0.055511522307572655,0.9223300970873787,0.35135135135135137,0.225518227305218,excellent,1.0,gas,0.2806579447369849,0.0,automatic,other,coupe,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7672,0.4,0.05183742101793347,0.9223300970873787,0.35135135135135137,0.225518227305218,excellent,1.0,gas,0.2648664710470601,0.0,automatic,other,coupe,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7673,0.4,0.04769664960481189,0.9223300970873787,0.35135135135135137,0.22337383845604003,excellent,1.0,gas,0.3523581495947131,0.0,automatic,other,coupe,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7674,0.4,0.06503011133415804,0.893203883495147,0.35135135135135137,0.11794138670478914,excellent,1.0,gas,0.13263466467047047,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7675,0.4,0.05921525344632183,0.9126213592233015,0.35135135135135137,0.12294496068620443,excellent,1.0,gas,0.23555495872845347,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7676,0.4,0.05183742101793347,0.893203883495147,0.35135135135135137,0.11401000714796283,excellent,1.0,gas,0.34047811565175895,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7677,0.4,0.05354854480403559,0.9417475728155367,0.16216216216216217,0.27412437455325234,excellent,1.0,gas,0.2096405989731399,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7678,0.4,0.06662271572382018,0.9320388349514594,0.16216216216216217,0.5907791279485347,excellent,1.0,gas,0.12770322200920572,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7679,0.4,0.05183742101793347,0.9320388349514594,0.16216216216216217,0.5907791279485347,excellent,1.0,gas,0.305509444312698,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7680,0.4,0.05183742101793347,0.9514563106796139,0.1891891891891892,0.018584703359542532,excellent,1.0,gas,0.3034637241820691,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7681,0.4,0.04442995874043512,0.9417475728155367,0.16216216216216217,0.27412437455325234,excellent,1.0,gas,0.29914942614121753,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7682,0.4,0.055355965599745184,0.9417475728155367,0.4594594594594595,0.674410293066476,excellent,1.0,gas,0.3007008591453118,0.0,automatic,other,SUV,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7686,0.4,0.04320772746464789,0.9029126213592242,0.2702702702702703,0.365975696926376,excellent,0.3333333333333333,gas,0.3281466518475767,0.0,automatic,other,SUV,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7687,0.4,0.05921525344632183,0.9417475728155367,0.2702702702702703,0.4749821300929235,excellent,1.0,gas,0.2563178751939291,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7688,0.4,0.055511522307572655,0.9514563106796139,0.2702702702702703,0.4735525375268049,excellent,1.0,gas,0.2722436349818142,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7689,0.4,0.07403017800131853,0.9320388349514594,0.2702702702702703,0.4735525375268049,excellent,1.0,gas,0.11626033217237763,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7690,0.4,0.04958555248557397,0.9126213592233015,0.3783783783783784,0.822373123659757,excellent,1.0,gas,0.2884293955125586,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7691,0.4,0.05183742101793347,0.9514563106796139,0.16216216216216217,0.5264474624731952,excellent,0.3333333333333333,gas,0.2504264297897994,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7692,0.4,0.055511522307572655,0.9029126213592242,0.5405405405405406,0.3531093638313081,excellent,0.3333333333333333,gas,0.35192671979062795,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7693,0.4,0.051807791168823475,0.8737864077669926,0.945945945945946,0.19442458899213724,excellent,1.0,gas,0.18608053165866187,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7694,0.4,0.03699286661382677,0.9223300970873787,0.7027027027027027,0.561829878484632,good,1.0,gas,0.23876925362643892,0.0,automatic,other,sedan,va,0.37744942410883886,0.8344321801614933,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7695,0.4,0.05921525344632183,0.9029126213592242,0.16216216216216217,0.9145818441744104,good,0.3333333333333333,gas,0.2750293572267349,0.0,automatic,4wd,SUV,va,0.37744942410883886,0.8344321801614933,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7697,0.4,0.051807791168823475,0.8834951456310698,0.945945945945946,0.7140814867762688,good,1.0,gas,0.4007211449175569,0.0,automatic,4wd,SUV,va,0.37744942410883886,0.8344321801614933,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7698,0.4,0.04440032889132513,0.8737864077669926,0.2702702702702703,0.3284488920657613,good,0.3333333333333333,gas,0.3785182243377838,0.0,automatic,4wd,SUV,va,0.37744942410883886,0.8344321801614933,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7699,0.4,0.0481040600300743,0.8446601941747574,0.5405405405405406,0.5175125089349536,good,0.0,gas,0.5800788002251435,0.0,automatic,4wd,SUV,va,0.37744942410883886,0.8344321801614933,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7700,0.4,0.04069659775257595,0.8834951456310698,0.5675675675675675,0.6165117941386705,good,0.3333333333333333,gas,0.27956937019820055,0.0,automatic,4wd,sedan,va,0.37744942410883886,0.8344321801614933,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7710,0.4,0.044437366202712617,0.6213592233009742,0.16216216216216217,0.17441029306647607,good,0.0,gas,0.28380809267820745,0.0,manual,rwd,truck,va,0.4031966773708342,0.8289673878976789,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7718,0.4,0.020733486914717887,0.8252427184466029,0.945945945945946,0.7726947819871337,good,0.0,gas,0.6999991428546938,0.0,automatic,4wd,SUV,va,0.39352649411617735,0.8367077523311317,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7721,0.4,0.648357374176091,0.9029126213592242,0.2702702702702703,0.40957827019299503,excellent,0.0,gas,0.10819459484169955,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7722,0.4,0.648357374176091,0.8640776699029153,0.2702702702702703,0.42280200142959257,excellent,0.0,diesel,0.4883413952611293,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7723,0.4,0.022955725597967394,0.8446601941747574,0.08108108108108109,0.04932094353109364,excellent,0.3333333333333333,gas,0.3718410624030354,0.0,manual,other,sedan,va,0.4306146135309701,0.8666529904399374,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7730,0.4,0.03332617278646509,0.7378640776699044,0.2702702702702703,0.3917083631165118,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3754040085980317,0.8353610238935076,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7732,0.4,0.648357374176091,0.9126213592233015,0.8108108108108109,0.023230879199428164,excellent,0.3333333333333333,diesel,0.19432626950362714,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7743,0.4,0.31480973933140244,0.5145631067961176,0.2702702702702703,0.8967119370979271,excellent,0.0,gas,0.28380809267820745,0.0,manual,rwd,coupe,va,0.37011091044411004,0.831406314997692,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7746,0.4,0.06295602189645849,0.893203883495147,0.2702702702702703,0.31486776268763406,excellent,0.0,gas,0.5085700244857843,0.0,automatic,rwd,van,va,0.3755445333277816,0.8341776503862584,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7747,0.4,0.06295602189645849,0.8543689320388381,0.16216216216216217,0.027519656897784132,excellent,0.0,gas,0.31999805713730606,0.0,automatic,rwd,van,va,0.3755445333277816,0.8341776503862584,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7748,0.4,0.05628930584670998,0.9126213592233015,0.972972972972973,0.543602573266619,excellent,1.0,diesel,0.26285503672867633,0.0,automatic,fwd,sedan,va,0.3755237148493,0.8341776503862584,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7755,0.4,0.015177890206594123,0.8252427184466029,0.2702702702702703,0.6283059328091494,good,0.3333333333333333,gas,0.6328560938745539,0.0,automatic,other,coupe,va,0.3685182968402754,0.8321395127084437,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7757,0.4,0.020733486914717887,0.7961165048543712,0.2702702702702703,0.3917083631165118,good,0.0,gas,0.6314446612704607,0.0,automatic,4wd,truck,va,0.3820659217121116,0.833526130140694,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7760,0.4,0.648357374176091,0.8252427184466029,0.2702702702702703,0.40957827019299503,excellent,0.0,gas,0.7087934536955819,0.0,automatic,rwd,truck,va,0.3946194642364562,0.8698194168228985,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7762,0.4,0.648357374176091,0.8640776699029153,0.8108108108108109,0.0035739814152966403,excellent,0.0,gas,0.7605878873939639,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7764,0.4,0.11480825783894696,0.9611650485436911,0.945945945945946,0.7140814867762688,good,1.0,gas,0.17999765713616322,0.5,automatic,4wd,SUV,va,0.3809469284937308,0.8366355722456174,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7781,0.4,0.007400054815220853,0.8155339805825257,0.1891891891891892,0.8988563259471051,good,0.3333333333333333,gas,0.6685704816299475,0.0,automatic,fwd,mini-van,va,0.3820659217121116,0.833526130140694,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7783,0.4,0.17406795605893377,0.9126213592233015,0.4594594594594595,0.9517512508934953,excellent,0.6666666666666666,gas,0.37142677550507286,0.0,automatic,other,other,va,0.3754040085980317,0.8353610238935076,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7786,0.4,0.07314128252801873,0.9126213592233015,0.2702702702702703,0.3806290207290922,excellent,0.3333333333333333,gas,0.520275772216492,0.0,automatic,4wd,SUV,va,0.37944799804306295,0.832855615135784,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7787,0.4,0.06628937992133276,0.9320388349514594,0.4864864864864865,0.8302358827734097,excellent,1.0,gas,0.3999982857093877,0.0,automatic,4wd,SUV,va,0.37944799804306295,0.832855615135784,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7788,0.4,0.01851124823146838,0.7572815533980588,0.4594594594594595,0.5028591851322374,good,0.3333333333333333,gas,0.6914276897933993,0.0,automatic,4wd,SUV,va,0.37827695862847865,0.8331994202799449,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7792,0.4,0.648357374176091,0.8155339805825257,0.16216216216216217,0.8048606147248034,excellent,0.0,gas,0.33610953174151925,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7793,0.4,0.025918710508966734,0.8155339805825257,0.4594594594594595,0.5057183702644746,good,0.6666666666666666,gas,0.7142848979568512,0.0,automatic,other,other,va,0.3685182968402754,0.8321395127084437,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7797,0.4,0.031103934103215578,0.7184466019417499,0.2702702702702703,0.6283059328091494,good,0.0,gas,0.28380809267820745,0.0,manual,rwd,hatchback,va,0.3980805362840054,0.8386585141159553,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
